dms_id,uniprot,taxon,layer,direction,alpha,mean_entropy,wt_agreement,mean_wt_logprob,frac_confident,score_dispersion,rho,n_var,skill150,skill650
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,17,orth,1.0,2.2935751243071123,0.0909090909090909,-3.771033839745955,0.0909090909090909,1.877367615699768,0.0332658951069223,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,17,mean,-1.0,1.1850973431020977,0.125,-3.919088711962104,0.675,3.42995285987854,0.2236403012379262,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,17,mean,-1.0,2.305646347999573,0.125,-2.6856778666377066,0.125,1.5512675046920776,0.1664769976548107,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,17,mean,-1.0,1.6914867371320723,0.2,-3.36782170124352,0.35,3.0855867862701416,0.0086313506251441,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,17,mean,-1.0,2.4744760751724244,0.1,-3.0153769329190254,0.15,1.2395843267440796,0.0679442667884879,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,17,mean,-1.0,1.7452951022889465,0.1,-4.052305169870669,0.4,3.3956761360168457,0.2993197620745433,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,17,mean,-1.0,1.7843353211879731,0.2,-3.044296929985285,0.425,2.619082450866699,0.0767768557564731,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,17,mean,-1.0,1.179378188145347,0.2,-3.654863268128247,0.675,3.8176095485687256,0.3280950878247317,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,17,mean,-1.0,1.4332275699824095,0.325,-2.200733762094751,0.65,3.261723041534424,0.463438548204264,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,17,mean,-1.0,1.3003638518974183,0.075,-4.139721352537163,0.65,3.1281683444976807,0.2575759280360292,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,17,mean,-1.0,1.9328282475471497,0.075,-3.2766473203897477,0.425,2.036001682281494,0.0994975938984897,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,17,mean,-1.0,1.9111592900007963,0.1,-3.5067565868841486,0.275,2.214608907699585,0.0178373371624545,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,17,mean,-1.0,1.338821606202559,0.0,-4.885367415168068,0.7272727272727273,2.486988067626953,0.187071484133792,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,17,mean,1.0,1.923620256781578,0.3,-1.9785585775971413,0.225,2.8391013145446777,0.5735781916188402,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,17,mean,1.0,2.667776995897293,0.175,-2.3838890850543977,0.0,1.166322946548462,0.1379123524142272,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,17,mean,1.0,1.975355228036642,0.4,-2.0267245649825782,0.25,2.580589771270752,0.1750713279830489,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,17,mean,1.0,2.845680743455887,0.1,-2.8303447276353837,0.0,0.6398957967758179,-0.1345439317801126,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,17,mean,1.0,1.9907625511521472,0.4,-2.039014626282733,0.2,3.4507622718811035,0.4495564564864892,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,17,mean,1.0,1.965641950070858,0.55,-1.696621752344072,0.25,2.4196856021881104,0.5250313023227866,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,17,mean,1.0,1.5782017711899243,0.575,-1.3027771130415204,0.425,3.554368257522583,0.6078804458513909,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,17,mean,1.0,1.6276814242824913,0.65,-1.3812507559778169,0.4,2.9877545833587646,0.6360862610258246,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,17,mean,1.0,1.7646050846204162,0.4,-1.6285299509589095,0.425,2.97550630569458,0.3758269823443696,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,17,mean,1.0,2.2836884573101996,0.25,-2.3414354916661977,0.15,2.06655216217041,0.1705304497717712,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,17,mean,1.0,2.321104238927364,0.35,-2.213139331061393,0.075,2.0567715167999268,0.1707284342005816,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,17,mean,1.0,2.490303001620553,0.2727272727272727,-2.8828200223771008,0.0909090909090909,2.143656015396118,0.1767929106822524,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,19,steer,-1.0,1.4634690100327137,0.3,-2.8252284389920534,0.6,3.7630746364593506,0.4532546416309832,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,19,steer,-1.0,2.6696434676647187,0.125,-2.5011723577976226,0.0,1.2108173370361328,0.1386657980983164,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,19,steer,-1.0,1.9465993719175456,0.3,-2.53900385631714,0.25,3.025911569595337,0.1406686790944711,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,19,steer,-1.0,2.8237922132015227,0.15,-2.9104896664619444,0.0,0.6913874745368958,-0.085733211512106,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,19,steer,-1.0,1.8354113063076511,0.275,-2.561181697048596,0.3,3.790656089782715,0.3911274500781282,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,19,steer,-1.0,1.9222841337323189,0.375,-2.1649501394480466,0.225,2.3345882892608643,0.3935482424290727,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,19,steer,-1.0,1.3934732936686487,0.275,-2.5445954506873023,0.525,4.148985862731934,0.4697483985952885,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,19,steer,-1.0,1.607793563557789,0.5,-1.858440237119794,0.5,3.4358317852020264,0.669773206252064,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,19,steer,-1.0,1.5841878757812082,0.4,-2.2003399250563236,0.45,3.575307846069336,0.3773367217870089,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,19,steer,-1.0,2.2523715242743494,0.3,-2.5152338545769455,0.125,2.0992884635925293,0.1778697128361182,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,19,steer,-1.0,1.9128597535192968,0.275,-2.5078058681916446,0.3,2.5075252056121826,0.1650819681887083,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,19,steer,-1.0,1.3943092491139064,0.0909090909090909,-4.698040452870456,0.5454545454545454,2.7969064712524414,-0.0654594608022977,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,19,steer,0.0,1.468855532258749,0.5,-1.33898720711004,0.5,3.6090354919433594,0.4747425622511257,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,19,steer,0.0,2.634993901848793,0.175,-2.3876567810773848,0.0,1.2388066053390503,0.1804241077469426,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,19,steer,0.0,1.566198803676525,0.475,-1.61852994784349,0.425,3.5228278636932373,0.3925350463944232,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,19,steer,0.0,2.8417204201221464,0.125,-2.832038086652756,0.0,0.6723819971084595,-0.1487254454088624,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,19,steer,0.0,1.7215871661785058,0.475,-1.84922176238033,0.35,4.234576225280762,0.5139818752988817,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,19,steer,0.0,1.4943252659402788,0.575,-1.2630520574282855,0.475,2.888601779937744,0.7090774362563783,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,19,steer,0.0,1.111100505455397,0.6,-1.2072464674012735,0.675,3.874257802963257,0.647262980505408,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,19,steer,0.0,1.3192897741682827,0.7,-1.1905497425002978,0.55,3.400869846343994,0.7107751407956528,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,19,steer,0.0,1.4506030504824594,0.625,-1.2218424592501833,0.425,3.6117372512817383,0.4640740581989022,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,19,steer,0.0,2.1175407767295837,0.4,-2.3453620799817143,0.225,2.3973166942596436,0.2214223856861035,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,19,steer,0.0,1.9290695160627365,0.575,-1.809412863315083,0.275,2.558048725128174,0.3418813108448977,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,19,steer,0.0,2.106858318502253,0.2727272727272727,-2.865533861924302,0.1818181818181818,3.1287777423858643,0.1964487745829886,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,19,steer,1.0,2.0401892244815825,0.125,-2.6630971914157273,0.225,2.5544190406799316,0.4793273814054814,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,19,steer,1.0,2.7308197915554047,0.225,-2.520485857129097,0.0,1.0509411096572876,0.0856511269291634,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,19,steer,1.0,2.1984103128314016,0.225,-2.5983773081330583,0.175,2.3408820629119873,0.1317494269566489,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,19,steer,1.0,2.86133005619049,0.05,-2.8984427094459533,0.0,0.622570276260376,-0.1239241662859753,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,19,steer,1.0,2.050310488045215,0.175,-2.754429520200938,0.3,2.946533203125,0.4138643906640201,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,19,steer,1.0,2.0961358711123466,0.25,-2.433399312477559,0.275,2.192563772201538,0.4906773231770105,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,19,steer,1.0,1.6899067183490843,0.225,-2.4490967692341656,0.45,3.269057035446167,0.5064544202737964,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,19,steer,1.0,1.747957532852888,0.475,-1.6542038393206897,0.325,2.677854061126709,0.5380062070234437,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,19,steer,1.0,1.9337996065616607,0.3,-2.5841470835730433,0.175,2.6087088584899902,0.2527634328084805,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,19,steer,1.0,2.350582703948021,0.175,-2.594707440212369,0.15,1.8853660821914673,0.1344887618963767,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,19,steer,1.0,2.3837418392300607,0.125,-2.9233695812523366,0.15,1.7145006656646729,0.0387996504141555,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,19,steer,1.0,2.0674276026812466,0.0,-3.8260479406877,0.4545454545454545,1.2592575550079346,-0.1436737207647625,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,19,random,-1.0,1.3693300992250443,0.25,-2.6515898058656604,0.65,3.511807918548584,0.3768283301281703,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,19,random,-1.0,1.8956731498241424,0.125,-2.8340650819242,0.6,1.6706619262695312,0.0546131534977678,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,19,random,-1.0,1.520682707359083,0.275,-2.78407231590536,0.5,3.1105968952178955,0.0888894338516884,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,19,random,-1.0,2.4491325706243514,0.05,-3.0774416603147983,0.125,1.1097638607025146,-0.1710461397898584,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,19,random,-1.0,1.648828428890556,0.25,-3.0220409411238505,0.475,3.6318492889404297,0.2213182508079649,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,19,random,-1.0,1.5799308406189083,0.25,-2.342572220554575,0.525,2.657292127609253,0.4183730799649269,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,19,random,-1.0,1.173278982617194,0.3,-2.3286000257341586,0.75,4.254106044769287,0.5574221769988675,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,19,random,-1.0,1.2937800113111737,0.475,-1.9084305858123116,0.7,3.169496536254883,0.5247638121362572,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,19,random,-1.0,1.3309205767698586,0.35,-2.4946208167937582,0.575,3.492230176925659,0.2777736734924427,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,19,random,-1.0,1.8047822937369349,0.175,-2.887042083404958,0.4,2.434584140777588,0.1342477734275047,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,19,random,-1.0,1.6190488495863975,0.225,-2.990614789747633,0.525,2.5918047428131104,0.1026053157112142,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,19,random,-1.0,1.7634220773523503,0.0909090909090909,-4.458459263498133,0.5454545454545454,2.492387533187866,0.1159892015643214,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,19,random,1.0,1.873673389479518,0.175,-2.472947866469622,0.25,2.870807647705078,0.5121155163630614,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,19,random,1.0,2.6630299210548403,0.15,-2.494154989719391,0.0,1.2178159952163696,0.1502607755280229,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,19,random,1.0,1.7939526053145527,0.3,-2.3720021993387492,0.375,2.8000683784484863,0.2884165716479345,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,19,random,1.0,2.8466676592826845,0.1,-2.8905584037303926,0.0,0.6374883651733398,-0.1202116643825186,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,19,random,1.0,1.938092127814889,0.325,-2.267097081360407,0.35,3.2836978435516357,0.4323443940961083,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,19,random,1.0,1.9603171318769457,0.275,-2.0515535049140454,0.275,2.126373291015625,0.5223107828772453,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,19,random,1.0,1.4280138328671454,0.3,-2.2205456068273635,0.475,3.4128143787384033,0.383726549729583,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,19,random,1.0,1.5398164955899118,0.55,-1.6908995682839305,0.55,3.0657436847686768,0.6336851459207713,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,19,random,1.0,1.7753512920811771,0.375,-2.0380397666827776,0.3,3.0015063285827637,0.3726186066314481,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,19,random,1.0,2.280287808179855,0.25,-2.488530319184065,0.15,2.0831403732299805,0.2552042778806497,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,19,random,1.0,2.0657131880521775,0.2,-2.6154998902231457,0.225,2.354616641998291,0.1602818365839206,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,19,random,1.0,2.2643949552015825,0.2727272727272727,-2.9023965922268955,0.0909090909090909,2.436826705932617,0.1812690636369551,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,19,orth,-1.0,1.368545826151967,0.25,-2.6526652964763344,0.65,3.5124714374542236,0.377018548678745,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,19,orth,-1.0,1.9023575097322465,0.125,-2.8302111774683,0.6,1.6666984558105469,0.0549464247687409,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,19,orth,-1.0,1.520837174053304,0.275,-2.7843407072054105,0.5,3.109666109085083,0.089257061937108,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,19,orth,-1.0,2.4573619097471235,0.05,-3.072099231928587,0.125,1.1052920818328855,-0.1715471295873306,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,19,orth,-1.0,1.650527672842145,0.25,-3.0198081052629275,0.475,3.63002610206604,0.2213384066278494,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,19,orth,-1.0,1.5813735976815224,0.25,-2.338096724729985,0.525,2.6575582027435303,0.4188546229311515,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,19,orth,-1.0,1.1738035583664896,0.3,-2.328016538531301,0.75,4.253117561340332,0.5576502167165295,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,19,orth,-1.0,1.2960319574922323,0.475,-1.9046056178864093,0.7,3.168375253677368,0.5258986515076147,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,19,orth,-1.0,1.3287622679956257,0.35,-2.5008248816709964,0.575,3.4928693771362305,0.2780890710537926,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,19,orth,-1.0,1.8067582212388515,0.175,-2.8850624724291265,0.4,2.4338533878326416,0.1342983992340095,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,19,orth,-1.0,1.6201518058776856,0.225,-2.9901017114170827,0.525,2.5905747413635254,0.1022766012978544,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,19,orth,-1.0,1.7682421966032549,0.0909090909090909,-4.449141185392033,0.5454545454545454,2.4852025508880615,0.1163411624447985,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,19,orth,1.0,1.8729901831597089,0.175,-2.4755762559361756,0.25,2.874149799346924,0.512334454513034,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,19,orth,1.0,2.662766781449318,0.15,-2.4941475987434387,0.0,1.21833074092865,0.1504776351395126,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,19,orth,1.0,1.793077895976603,0.3,-2.374490389414132,0.375,2.8017773628234863,0.2891923238557218,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,19,orth,1.0,2.84643315076828,0.1,-2.890360176563263,0.0,0.6379542350769043,-0.1193056190041114,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,19,orth,1.0,1.936938600987196,0.325,-2.265862283366732,0.35,3.2856009006500244,0.4324905517844653,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,19,orth,1.0,1.9586586728692057,0.275,-2.0527819357812405,0.275,2.1270735263824463,0.5224473225911265,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,19,orth,1.0,1.4280455354601145,0.3,-2.2191722489194943,0.45,3.4134271144866943,0.3836737213984839,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,19,orth,1.0,1.539260834082961,0.55,-1.6918695375788957,0.55,3.0674657821655273,0.6335842687303345,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,19,orth,1.0,1.7725689169950782,0.375,-2.0377813041093757,0.3,3.0053513050079346,0.3727529803443682,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,19,orth,1.0,2.279796266555786,0.25,-2.4887094983831046,0.15,2.0853145122528076,0.2555593807693472,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,19,orth,1.0,2.0643050938844683,0.2,-2.615311199054122,0.225,2.355586290359497,0.1608136542517783,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,19,orth,1.0,2.2626619772477583,0.2727272727272727,-2.9035758159377356,0.0909090909090909,2.4399919509887695,0.1820321937703259,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,19,mean,-1.0,1.0898970821872354,0.175,-4.16608014497906,0.625,3.41579008102417,0.359960277726891,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,19,mean,-1.0,2.344002129137516,0.15,-2.6888017266988755,0.15,1.4676231145858765,0.1660540763073562,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,19,mean,-1.0,1.6797522082924845,0.25,-2.7800680729560554,0.35,2.8761513233184814,0.2061115403037786,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,19,mean,-1.0,2.598393666744232,0.025,-3.105004571378231,0.125,0.96562922000885,-0.0383234353586112,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,19,mean,-1.0,1.4813660360872745,0.2,-3.4627178060589356,0.6,3.510291814804077,0.4342252960158592,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,19,mean,-1.0,1.6002108424901962,0.225,-3.275227982737124,0.375,2.6636853218078613,0.2566718013760654,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,19,mean,-1.0,1.1773643120657653,0.175,-3.957732940523419,0.625,3.797629356384278,0.4877777295537705,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,19,mean,-1.0,1.6141720101237298,0.3,-2.7280055531766267,0.45,3.077826976776123,0.4702298815882875,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,19,mean,-1.0,1.2273425714112818,0.2,-3.421047837194055,0.625,3.484835386276245,0.3773195816551808,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,19,mean,-1.0,1.8435568884015083,0.075,-3.2358893148601053,0.35,2.0657312870025635,0.1602718454482172,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,19,mean,-1.0,1.8752050515264271,0.075,-3.4293384912423788,0.325,2.1717042922973633,-0.030387060902921,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,19,mean,-1.0,0.8199292021718892,0.1818181818181818,-5.623781569979408,0.8181818181818182,3.0182042121887207,-0.0471555214050762,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,19,mean,1.0,2.0774755239486695,0.275,-2.042160777002573,0.125,2.6721723079681396,0.6131362332321455,755,0.5282802434553483,0.3423517289049476
