assay,seed,round,disagree,rho_pool,chosen,sup_auroc,zs_auroc,planner,always_sup,always_zs,explore_ev
ESTA_BACSU_Nutschel_2020,11,1,1.0,0.034865225825696095,supervised,0.5813953488372093,0.4930232558139535,1.0,1.0,2.0,0.4971751412429379
ESTA_BACSU_Nutschel_2020,11,2,0.9894736842105263,0.12272930841362865,supervised,0.5732558139534885,0.5511627906976744,3.0,3.0,2.0,0.48554913294797686
ESTA_BACSU_Nutschel_2020,11,3,0.9787234042553191,0.14918458848205965,supervised,0.7554945054945055,0.6197802197802198,2.0,2.0,2.0,0.4260355029585799
ESTA_BACSU_Nutschel_2020,12,1,0.9213483146067416,0.14491156456805915,zero_shot,0.3488372093023256,0.6372093023255814,2.0,3.0,2.0,0.4971751412429379
ESTA_BACSU_Nutschel_2020,12,2,0.9565217391304348,0.11544798782195237,supervised,0.7953488372093023,0.6313953488372093,9.0,9.0,1.0,0.4624277456647399
ESTA_BACSU_Nutschel_2020,12,3,0.9894736842105263,0.06427639500072412,supervised,0.9098901098901099,0.5747252747252747,1.0,1.0,1.0,0.2603550295857988
ESTA_BACSU_Nutschel_2020,13,1,0.9894736842105263,0.01113067687762094,zero_shot,0.6837209302325582,0.8372093023255813,1.0,5.0,1.0,0.4745762711864407
ESTA_BACSU_Nutschel_2020,13,2,0.9787234042553191,0.04688192155481569,supervised,0.9104651162790698,0.641860465116279,8.0,8.0,1.0,0.4624277456647399
ESTA_BACSU_Nutschel_2020,13,3,0.967741935483871,0.09024595343527315,supervised,0.871978021978022,0.567032967032967,3.0,3.0,1.0,0.28402366863905326
ESTA_BACSU_Nutschel_2020,14,1,0.9787234042553191,0.06552697356418653,zero_shot,0.627906976744186,0.6511627906976744,2.0,4.0,2.0,0.4519774011299435
ESTA_BACSU_Nutschel_2020,14,2,0.9787234042553191,0.11174586634429087,supervised,0.9523255813953488,0.641860465116279,7.0,7.0,1.0,0.4161849710982659
ESTA_BACSU_Nutschel_2020,14,3,0.9213483146067416,0.1266106945330198,supervised,0.9,0.5945054945054945,1.0,1.0,1.0,0.2603550295857988
ESTA_BACSU_Nutschel_2020,15,1,1.0,-0.0627968446775497,zero_shot,0.4465116279069768,0.6558139534883721,2.0,0.0,2.0,0.4971751412429379
ESTA_BACSU_Nutschel_2020,15,2,0.9565217391304348,0.09343447932492892,supervised,0.7523255813953489,0.6697674418604651,9.0,9.0,1.0,0.4624277456647399
ESTA_BACSU_Nutschel_2020,15,3,0.967741935483871,0.12755188725200217,supervised,0.9076923076923077,0.6065934065934067,1.0,1.0,1.0,0.2603550295857988
ESTA_BACSU_Nutschel_2020,16,1,0.9787234042553191,0.2352490802712179,zero_shot,0.786046511627907,0.8372093023255814,2.0,2.0,2.0,0.4971751412429379
ESTA_BACSU_Nutschel_2020,16,2,0.9565217391304348,0.2086640573623823,supervised,0.805813953488372,0.6593023255813953,9.0,9.0,1.0,0.4624277456647399
ESTA_BACSU_Nutschel_2020,16,3,0.9787234042553191,0.20553704035436218,supervised,0.9071428571428571,0.578021978021978,1.0,1.0,1.0,0.2603550295857988
ESTA_BACSU_Nutschel_2020,17,1,0.9787234042553191,-0.015848241470107383,zero_shot,0.6930232558139535,0.7581395348837211,2.0,2.0,2.0,0.4971751412429379
ESTA_BACSU_Nutschel_2020,17,2,0.967741935483871,0.018488399482148463,supervised,0.8197674418604652,0.6209302325581395,9.0,9.0,1.0,0.4624277456647399
ESTA_BACSU_Nutschel_2020,17,3,0.9565217391304348,0.0504150277377766,supervised,0.8527472527472527,0.5527472527472527,1.0,1.0,0.0,0.2603550295857988
ESTA_BACSU_Nutschel_2020,18,1,1.0,0.03278015135610735,explore,0.5348837209302326,0.5348837209302326,0.0,0.0,2.0,0.4971751412429379
ESTA_BACSU_Nutschel_2020,18,2,1.0,0.11073989386240735,zero_shot,0.46976744186046515,0.6662790697674419,2.0,1.0,2.0,0.5086705202312138
ESTA_BACSU_Nutschel_2020,18,3,0.967741935483871,0.17914720163687145,supervised,0.7346153846153846,0.6763736263736264,11.0,11.0,1.0,0.47337278106508873
ESTA_BACSU_Nutschel_2020,19,1,0.9894736842105263,0.15266835354127,zero_shot,0.48837209302325585,0.7209302325581395,2.0,3.0,2.0,0.4971751412429379
ESTA_BACSU_Nutschel_2020,19,2,0.9787234042553191,0.09933934840545455,supervised,0.930232558139535,0.6034883720930233,9.0,9.0,1.0,0.4624277456647399
ESTA_BACSU_Nutschel_2020,19,3,0.945054945054945,0.10789341541390686,supervised,0.9043956043956045,0.581868131868132,2.0,2.0,1.0,0.2603550295857988
ESTA_BACSU_Nutschel_2020,20,1,0.9787234042553191,0.1399690988432881,zero_shot,0.4604651162790698,0.786046511627907,2.0,6.0,2.0,0.4745762711864407
ESTA_BACSU_Nutschel_2020,20,2,0.9565217391304348,0.1548174906865568,supervised,0.8360465116279069,0.6267441860465116,9.0,9.0,1.0,0.4393063583815029
ESTA_BACSU_Nutschel_2020,20,3,1.0,0.09889455926136863,supervised,0.8538461538461538,0.5945054945054945,2.0,2.0,1.0,0.23668639053254437
ESTA_BACSU_Nutschel_2020,21,1,0.9894736842105263,0.13900485799965553,supervised,0.6186046511627907,0.6093023255813953,7.0,7.0,2.0,0.4971751412429379
ESTA_BACSU_Nutschel_2020,21,2,0.9565217391304348,0.20078577300741499,supervised,0.9418604651162791,0.8093023255813954,6.0,6.0,2.0,0.3468208092485549
ESTA_BACSU_Nutschel_2020,21,3,0.967741935483871,0.01870936160502975,supervised,0.8917582417582417,0.8263736263736264,1.0,1.0,0.0,0.21301775147928995
ESTA_BACSU_Nutschel_2020,22,1,1.0,0.05585452620384948,zero_shot,0.35348837209302325,0.827906976744186,2.0,2.0,2.0,0.4745762711864407
ESTA_BACSU_Nutschel_2020,22,2,0.9565217391304348,0.10994583094029868,supervised,0.8093023255813953,0.6360465116279069,6.0,6.0,1.0,0.4393063583815029
ESTA_BACSU_Nutschel_2020,22,3,0.945054945054945,0.1758629439097904,supervised,0.8813186813186813,0.5961538461538461,3.0,3.0,1.0,0.3076923076923077
ESTA_BACSU_Nutschel_2020,23,1,0.9787234042553191,0.11549948655797238,zero_shot,0.7348837209302326,0.7534883720930232,2.0,0.0,2.0,0.4971751412429379
ESTA_BACSU_Nutschel_2020,23,2,0.967741935483871,0.15325719623065745,supervised,0.7709302325581395,0.6418604651162791,9.0,9.0,1.0,0.4624277456647399
ESTA_BACSU_Nutschel_2020,23,3,0.967741935483871,0.07676732416771494,supervised,0.9137362637362637,0.6373626373626373,0.0,0.0,1.0,0.2603550295857988
ESTA_BACSU_Nutschel_2020,24,1,0.967741935483871,0.16762231338303055,zero_shot,0.5116279069767442,0.772093023255814,2.0,5.0,2.0,0.4745762711864407
ESTA_BACSU_Nutschel_2020,24,2,0.9565217391304348,0.20502120341817895,supervised,0.8825581395348837,0.6406976744186047,9.0,9.0,1.0,0.4393063583815029
ESTA_BACSU_Nutschel_2020,24,3,0.9787234042553191,0.24460738592101017,supervised,0.8824175824175825,0.5796703296703297,2.0,2.0,1.0,0.23668639053254437
ESTA_BACSU_Nutschel_2020,25,1,0.967741935483871,0.0990288170634784,zero_shot,0.5209302325581395,0.6744186046511628,2.0,8.0,2.0,0.4519774011299435
ESTA_BACSU_Nutschel_2020,25,2,0.967741935483871,0.12251773128582831,supervised,0.9651162790697675,0.6418604651162791,8.0,8.0,1.0,0.4161849710982659
ESTA_BACSU_Nutschel_2020,25,3,0.9787234042553191,0.14542563386177604,supervised,0.9175824175824177,0.6148351648351649,1.0,1.0,1.0,0.23668639053254437
ESTA_BACSU_Nutschel_2020,26,1,1.0,0.1626069487520819,explore,0.24186046511627912,0.49767441860465117,0.0,4.0,2.0,0.4971751412429379
ESTA_BACSU_Nutschel_2020,26,2,0.9787234042553191,0.10986724457188365,zero_shot,0.5465116279069768,0.5674418604651164,2.0,3.0,2.0,0.5086705202312138
ESTA_BACSU_Nutschel_2020,26,3,0.945054945054945,0.1388451999085018,supervised,0.7791208791208791,0.6664835164835164,9.0,9.0,1.0,0.47337278106508873
ESTA_BACSU_Nutschel_2020,27,1,1.0,-0.023885744959255023,supervised,0.6744186046511628,0.4744186046511628,0.0,0.0,2.0,0.4519774011299435
ESTA_BACSU_Nutschel_2020,27,2,0.9894736842105263,0.11972562833504785,zero_shot,0.5255813953488372,0.6372093023255814,2.0,1.0,2.0,0.4624277456647399
ESTA_BACSU_Nutschel_2020,27,3,0.967741935483871,0.1907277639641094,supervised,0.7725274725274726,0.6587912087912089,9.0,9.0,1.0,0.4260355029585799
ESTA_BACSU_Nutschel_2020,28,1,0.9787234042553191,0.19867293681845472,zero_shot,0.5767441860465117,0.627906976744186,1.0,4.0,1.0,0.4745762711864407
ESTA_BACSU_Nutschel_2020,28,2,0.967741935483871,0.16785627776840556,supervised,0.8488372093023255,0.5930232558139534,9.0,9.0,1.0,0.4624277456647399
ESTA_BACSU_Nutschel_2020,28,3,0.945054945054945,0.11196092106409684,supervised,0.926923076923077,0.5719780219780219,1.0,1.0,1.0,0.2603550295857988
ESTA_BACSU_Nutschel_2020,29,1,0.9894736842105263,0.12565869502601953,zero_shot,0.4046511627906977,0.6139534883720931,2.0,1.0,2.0,0.4745762711864407
ESTA_BACSU_Nutschel_2020,29,2,0.9333333333333333,0.14971071097488522,supervised,0.8197674418604651,0.6046511627906976,7.0,7.0,1.0,0.4393063583815029
ESTA_BACSU_Nutschel_2020,29,3,0.9787234042553191,0.054426174566548635,supervised,0.9131868131868132,0.539010989010989,4.0,4.0,1.0,0.28402366863905326
ESTA_BACSU_Nutschel_2020,30,1,1.0,-0.051188607622187104,explore,0.5209302325581395,0.5488372093023256,1.0,0.0,2.0,0.4971751412429379
ESTA_BACSU_Nutschel_2020,30,2,0.9894736842105263,0.09781899612301392,zero_shot,0.6174418604651163,0.65,1.0,5.0,1.0,0.48554913294797686
ESTA_BACSU_Nutschel_2020,30,3,0.9565217391304348,0.15571708572197387,supervised,0.7736263736263737,0.6252747252747253,9.0,9.0,1.0,0.47337278106508873
ESTA_BACSU_Nutschel_2020,31,1,0.9787234042553191,0.12959015444495386,explore,0.3906976744186047,0.5069767441860464,3.0,1.0,2.0,0.4745762711864407
ESTA_BACSU_Nutschel_2020,31,2,0.967741935483871,0.16803739802118453,supervised,0.6290697674418604,0.6162790697674418,3.0,3.0,2.0,0.4161849710982659
ESTA_BACSU_Nutschel_2020,31,3,1.0,0.07470918339894765,supervised,0.8950549450549451,0.6164835164835165,4.0,4.0,2.0,0.35502958579881655
ESTA_BACSU_Nutschel_2020,32,1,0.945054945054945,0.189859855336915,supervised,0.6744186046511628,0.5813953488372093,5.0,5.0,2.0,0.4971751412429379
ESTA_BACSU_Nutschel_2020,32,2,0.967741935483871,0.09517481365040173,supervised,0.9395348837209303,0.6813953488372093,5.0,5.0,1.0,0.3930635838150289
ESTA_BACSU_Nutschel_2020,32,3,0.967741935483871,0.14268734207008438,supervised,0.9120879120879121,0.6659340659340659,4.0,4.0,1.0,0.28402366863905326
ESTA_BACSU_Nutschel_2020,33,1,1.0,0.14749440041276476,explore,0.530232558139535,0.4372093023255814,0.0,0.0,2.0,0.4971751412429379
ESTA_BACSU_Nutschel_2020,33,2,0.9894736842105263,0.18739760482282597,supervised,0.608139534883721,0.42674418604651165,2.0,2.0,2.0,0.5086705202312138
ESTA_BACSU_Nutschel_2020,33,3,0.967741935483871,0.2561082633007383,supervised,0.7648351648351648,0.6576923076923077,5.0,5.0,2.0,0.47337278106508873
ESTA_BACSU_Nutschel_2020,34,1,0.9894736842105263,0.18005752232155345,zero_shot,0.5069767441860465,0.586046511627907,2.0,2.0,2.0,0.4519774011299435
ESTA_BACSU_Nutschel_2020,34,2,0.945054945054945,0.20890182642379485,supervised,0.8209302325581397,0.5802325581395349,9.0,9.0,1.0,0.4161849710982659
ESTA_BACSU_Nutschel_2020,34,3,0.967741935483871,0.09520727284794721,supervised,0.856043956043956,0.5884615384615385,0.0,0.0,0.0,0.21301775147928995
ESTA_BACSU_Nutschel_2020,35,1,1.0,0.17010832722874916,zero_shot,0.5953488372093024,0.8790697674418604,2.0,1.0,2.0,0.4971751412429379
ESTA_BACSU_Nutschel_2020,35,2,0.967741935483871,0.17308451884024315,supervised,0.8313953488372094,0.6546511627906977,7.0,7.0,1.0,0.4624277456647399
ESTA_BACSU_Nutschel_2020,35,3,0.967741935483871,0.22165388719193385,supervised,0.8692307692307693,0.6516483516483517,5.0,5.0,1.0,0.3076923076923077
ESTA_BACSU_Nutschel_2020,36,1,0.967741935483871,0.16482470131109228,zero_shot,0.40930232558139534,0.8186046511627907,2.0,1.0,2.0,0.4519774011299435
ESTA_BACSU_Nutschel_2020,36,2,0.9565217391304348,0.1534393640419462,supervised,0.8127906976744187,0.6430232558139535,9.0,9.0,0.0,0.4161849710982659
ESTA_BACSU_Nutschel_2020,36,3,0.945054945054945,0.18702234042619764,supervised,0.8043956043956044,0.5862637362637362,3.0,3.0,0.0,0.21301775147928995
ESTA_BACSU_Nutschel_2020,37,1,0.9894736842105263,0.03974620449091631,supervised,0.7069767441860465,0.6790697674418604,0.0,0.0,2.0,0.4971751412429379
ESTA_BACSU_Nutschel_2020,37,2,0.9894736842105263,-0.051306448035840606,supervised,0.6825581395348836,0.4779069767441861,0.0,0.0,2.0,0.5086705202312138
ESTA_BACSU_Nutschel_2020,37,3,0.967741935483871,0.09853101137668202,supervised,0.6824175824175823,0.5989010989010989,0.0,0.0,2.0,0.5207100591715976
ESTA_BACSU_Nutschel_2020,38,1,0.9787234042553191,0.07337660990665526,explore,0.42790697674418604,0.3302325581395349,0.0,1.0,2.0,0.4971751412429379
ESTA_BACSU_Nutschel_2020,38,2,1.0,0.2007892974875585,explore,0.5372093023255814,0.4395348837209302,0.0,1.0,2.0,0.5086705202312138
ESTA_BACSU_Nutschel_2020,38,3,0.9894736842105263,0.17362603115689235,supervised,0.6626373626373626,0.5802197802197803,2.0,2.0,2.0,0.5207100591715976
ESTA_BACSU_Nutschel_2020,39,1,0.967741935483871,0.1948212702401214,zero_shot,0.5488372093023256,0.7488372093023257,2.0,6.0,2.0,0.4745762711864407
ESTA_BACSU_Nutschel_2020,39,2,0.945054945054945,0.1862386490373169,supervised,0.8930232558139536,0.6686046511627907,10.0,10.0,1.0,0.4393063583815029
ESTA_BACSU_Nutschel_2020,39,3,0.9787234042553191,0.09328724451429525,supervised,0.9131868131868132,0.5961538461538461,0.0,0.0,1.0,0.21301775147928995
KKA2_KLEPN_Melnikov_2014,0,1,1.0,0.10207726315711811,zero_shot,0.4279069767441861,0.7069767441860465,0.0,2.0,0.0,0.48859934853420195
KKA2_KLEPN_Melnikov_2014,0,2,0.9787234042553191,0.25409417311517796,zero_shot,0.4918604651162791,0.7406976744186047,1.0,1.0,1.0,0.4934210526315789
KKA2_KLEPN_Melnikov_2014,0,3,0.9787234042553191,0.23356671651135463,zero_shot,0.6725274725274726,0.7049450549450549,1.0,1.0,1.0,0.4883720930232558
KKA2_KLEPN_Melnikov_2014,1,1,1.0,0.17176905697979217,zero_shot,0.3534883720930233,0.6651162790697674,0.0,0.0,0.0,0.4788273615635179
KKA2_KLEPN_Melnikov_2014,1,2,0.9787234042553191,0.20848010302684009,zero_shot,0.4883720930232558,0.6511627906976745,1.0,1.0,1.0,0.48355263157894735
KKA2_KLEPN_Melnikov_2014,1,3,0.967741935483871,0.2775006452191465,supervised,0.6598901098901098,0.6076923076923076,1.0,1.0,1.0,0.47840531561461797
KKA2_KLEPN_Melnikov_2014,2,1,1.0,0.03166194119153769,zero_shot,0.758139534883721,0.7813953488372093,0.0,2.0,0.0,0.48859934853420195
KKA2_KLEPN_Melnikov_2014,2,2,0.967741935483871,0.2022443947787448,zero_shot,0.5755813953488372,0.6755813953488372,1.0,3.0,1.0,0.4934210526315789
KKA2_KLEPN_Melnikov_2014,2,3,0.9787234042553191,0.2589461392543095,supervised,0.6994505494505495,0.6192307692307693,2.0,2.0,1.0,0.4883720930232558
KKA2_KLEPN_Melnikov_2014,3,1,0.9787234042553191,0.367020550904244,zero_shot,0.44651162790697674,0.8093023255813954,0.0,1.0,0.0,0.46905537459283386
KKA2_KLEPN_Melnikov_2014,3,2,0.9894736842105263,0.3345349536750628,zero_shot,0.5151162790697674,0.6069767441860465,1.0,1.0,1.0,0.47368421052631576
KKA2_KLEPN_Melnikov_2014,3,3,0.967741935483871,0.34441699771419554,supervised,0.6302197802197802,0.5851648351648352,0.0,0.0,1.0,0.4684385382059801
KKA2_KLEPN_Melnikov_2014,4,1,1.0,0.17543723372912895,zero_shot,0.5348837209302326,0.7069767441860466,0.0,0.0,0.0,0.4788273615635179
KKA2_KLEPN_Melnikov_2014,4,2,0.967741935483871,0.2575115793916495,zero_shot,0.5546511627906976,0.6383720930232558,1.0,2.0,1.0,0.48355263157894735
KKA2_KLEPN_Melnikov_2014,4,3,0.967741935483871,0.2651139760268446,supervised,0.6983516483516483,0.6637362637362638,1.0,1.0,1.0,0.47840531561461797
KKA2_KLEPN_Melnikov_2014,5,1,1.0,0.11701834111241817,zero_shot,0.6558139534883721,0.7069767441860466,0.0,0.0,0.0,0.46905537459283386
KKA2_KLEPN_Melnikov_2014,5,2,0.9787234042553191,0.29342126625428744,zero_shot,0.3034883720930232,0.6430232558139535,1.0,1.0,1.0,0.47368421052631576
KKA2_KLEPN_Melnikov_2014,5,3,0.9787234042553191,0.29928558554217516,supervised,0.6291208791208791,0.6038461538461538,1.0,1.0,1.0,0.4684385382059801
KKA2_KLEPN_Melnikov_2014,6,1,1.0,0.11992490302004635,supervised,0.6139534883720931,0.6093023255813954,0.0,0.0,0.0,0.46905537459283386
KKA2_KLEPN_Melnikov_2014,6,2,1.0,0.14770402132960042,supervised,0.6360465116279069,0.5325581395348837,1.0,1.0,0.0,0.47368421052631576
KKA2_KLEPN_Melnikov_2014,6,3,1.0,0.22161752797533332,supervised,0.6274725274725275,0.5401098901098902,1.0,1.0,0.0,0.4684385382059801
KKA2_KLEPN_Melnikov_2014,7,1,1.0,0.11045229180627056,zero_shot,0.4046511627906977,0.7162790697674419,0.0,1.0,0.0,0.4788273615635179
KKA2_KLEPN_Melnikov_2014,7,2,0.9787234042553191,0.25376550060572023,zero_shot,0.4662790697674419,0.663953488372093,1.0,1.0,1.0,0.48355263157894735
KKA2_KLEPN_Melnikov_2014,7,3,0.9565217391304348,0.3058492992528645,supervised,0.6813186813186813,0.6137362637362638,0.0,0.0,1.0,0.47840531561461797
KKA2_KLEPN_Melnikov_2014,8,1,1.0,0.2308769416175,supervised,0.7534883720930232,0.6790697674418604,2.0,2.0,0.0,0.4788273615635179
KKA2_KLEPN_Melnikov_2014,8,2,1.0,0.1845435260035698,supervised,0.686046511627907,0.513953488372093,3.0,3.0,0.0,0.46381578947368424
KKA2_KLEPN_Melnikov_2014,8,3,0.9787234042553191,0.08331573611138601,supervised,0.7236263736263737,0.5478021978021979,3.0,3.0,0.0,0.43853820598006643
KKA2_KLEPN_Melnikov_2014,9,1,1.0,0.32913325580727987,zero_shot,0.5953488372093023,0.8325581395348838,0.0,0.0,0.0,0.48859934853420195
KKA2_KLEPN_Melnikov_2014,9,2,0.9565217391304348,0.366539648923078,zero_shot,0.5406976744186047,0.7011627906976744,1.0,1.0,1.0,0.4934210526315789
KKA2_KLEPN_Melnikov_2014,9,3,0.945054945054945,0.38519248680230556,supervised,0.7087912087912087,0.6675824175824177,1.0,1.0,1.0,0.4883720930232558
KKA2_KLEPN_Melnikov_2014,10,1,0.9894736842105263,0.1950711476313609,zero_shot,0.4418604651162791,0.6790697674418604,0.0,0.0,0.0,0.48859934853420195
KKA2_KLEPN_Melnikov_2014,10,2,0.9787234042553191,0.20500647965813532,zero_shot,0.5162790697674419,0.6627906976744187,1.0,1.0,1.0,0.4934210526315789
KKA2_KLEPN_Melnikov_2014,10,3,0.9787234042553191,0.20507013613665998,supervised,0.6967032967032967,0.6494505494505495,0.0,0.0,1.0,0.4883720930232558
KKA2_KLEPN_Melnikov_2014,11,1,1.0,0.21702061757976535,zero_shot,0.4,0.6604651162790698,0.0,0.0,0.0,0.48859934853420195
KKA2_KLEPN_Melnikov_2014,11,2,0.945054945054945,0.29656452429619357,zero_shot,0.6302325581395349,0.6755813953488372,1.0,2.0,1.0,0.4934210526315789
KKA2_KLEPN_Melnikov_2014,11,3,0.967741935483871,0.2731461377266587,supervised,0.7142857142857143,0.6554945054945055,1.0,1.0,1.0,0.4883720930232558
KKA2_KLEPN_Melnikov_2014,12,1,0.9894736842105263,0.1339686457096587,zero_shot,0.6790697674418605,0.7441860465116279,0.0,0.0,0.0,0.48859934853420195
KKA2_KLEPN_Melnikov_2014,12,2,0.967741935483871,0.246318372163232,zero_shot,0.5720930232558139,0.6895348837209303,1.0,2.0,1.0,0.4934210526315789
KKA2_KLEPN_Melnikov_2014,12,3,0.9787234042553191,0.2893260183463782,supervised,0.7087912087912087,0.6620879120879121,1.0,1.0,1.0,0.4883720930232558
KKA2_KLEPN_Melnikov_2014,13,1,0.9894736842105263,0.17329915281837882,zero_shot,0.38139534883720927,0.8325581395348838,0.0,1.0,0.0,0.48859934853420195
KKA2_KLEPN_Melnikov_2014,13,2,0.9787234042553191,0.3229539251059655,zero_shot,0.5430232558139535,0.7406976744186047,1.0,2.0,1.0,0.4934210526315789
KKA2_KLEPN_Melnikov_2014,13,3,0.9565217391304348,0.3568346811029444,supervised,0.7032967032967034,0.7049450549450549,1.0,1.0,1.0,0.4883720930232558
KKA2_KLEPN_Melnikov_2014,14,1,0.9894736842105263,0.27455079398114585,zero_shot,0.5674418604651164,0.8232558139534883,0.0,0.0,0.0,0.48859934853420195
KKA2_KLEPN_Melnikov_2014,14,2,0.9565217391304348,0.32519866452119345,zero_shot,0.463953488372093,0.6895348837209303,1.0,2.0,1.0,0.4934210526315789
KKA2_KLEPN_Melnikov_2014,14,3,0.9787234042553191,0.34577664430018695,supervised,0.7,0.6620879120879121,1.0,1.0,1.0,0.4883720930232558
KKA2_KLEPN_Melnikov_2014,15,1,1.0,0.19205950530848973,supervised,0.6511627906976745,0.5720930232558139,1.0,1.0,0.0,0.48859934853420195
KKA2_KLEPN_Melnikov_2014,15,2,1.0,0.16205171445957306,supervised,0.5930232558139535,0.5558139534883721,2.0,2.0,0.0,0.48355263157894735
KKA2_KLEPN_Melnikov_2014,15,3,1.0,0.0791356259384839,supervised,0.7137362637362638,0.6093406593406594,2.0,2.0,0.0,0.4684385382059801
KKA2_KLEPN_Melnikov_2014,16,1,1.0,0.18178760120682325,zero_shot,0.7441860465116279,0.8093023255813954,0.0,1.0,0.0,0.46905537459283386
KKA2_KLEPN_Melnikov_2014,16,2,0.9894736842105263,0.2495183854061618,zero_shot,0.5755813953488372,0.6209302325581396,1.0,0.0,1.0,0.47368421052631576
KKA2_KLEPN_Melnikov_2014,16,3,1.0,0.21737784595080833,supervised,0.6692307692307693,0.5917582417582418,0.0,0.0,1.0,0.4684385382059801
KKA2_KLEPN_Melnikov_2014,17,1,1.0,0.053141504693404513,explore,0.46511627906976744,0.4604651162790698,0.0,1.0,0.0,0.4788273615635179
KKA2_KLEPN_Melnikov_2014,17,2,1.0,0.21862022215209323,zero_shot,0.541860465116279,0.672093023255814,0.0,1.0,0.0,0.48355263157894735
KKA2_KLEPN_Melnikov_2014,17,3,0.9565217391304348,0.29192826957634666,zero_shot,0.6692307692307692,0.7615384615384615,1.0,2.0,1.0,0.4883720930232558
KKA2_KLEPN_Melnikov_2014,18,1,0.9787234042553191,0.21509865168400577,supervised,0.758139534883721,0.7395348837209302,1.0,1.0,0.0,0.46905537459283386
KKA2_KLEPN_Melnikov_2014,18,2,0.9894736842105263,0.19558162530876066,supervised,0.7069767441860465,0.6895348837209303,1.0,1.0,0.0,0.46381578947368424
KKA2_KLEPN_Melnikov_2014,18,3,1.0,0.1242147392689022,supervised,0.7373626373626373,0.6406593406593406,0.0,0.0,0.0,0.4584717607973422
KKA2_KLEPN_Melnikov_2014,19,1,1.0,0.251819633588948,zero_shot,0.4744186046511628,0.6837209302325581,0.0,0.0,0.0,0.48859934853420195
KKA2_KLEPN_Melnikov_2014,19,2,0.9565217391304348,0.3071232295024318,zero_shot,0.4790697674418605,0.7406976744186047,1.0,2.0,1.0,0.4934210526315789
KKA2_KLEPN_Melnikov_2014,19,3,0.967741935483871,0.323124278394897,zero_shot,0.6445054945054944,0.7049450549450549,1.0,1.0,1.0,0.4883720930232558
KKA2_KLEPN_Melnikov_2014,20,1,0.9565217391304348,0.15999043496714263,zero_shot,0.5116279069767442,0.7441860465116279,0.0,2.0,0.0,0.4788273615635179
KKA2_KLEPN_Melnikov_2014,20,2,0.9787234042553191,0.22983585526685366,zero_shot,0.49534883720930234,0.6534883720930232,1.0,1.0,1.0,0.48355263157894735
KKA2_KLEPN_Melnikov_2014,20,3,0.945054945054945,0.24590980941564936,supervised,0.6642857142857144,0.6087912087912087,0.0,0.0,1.0,0.47840531561461797
KKA2_KLEPN_Melnikov_2014,21,1,0.9894736842105263,0.25708318365766386,zero_shot,0.5906976744186047,0.8465116279069768,0.0,1.0,0.0,0.48859934853420195
KKA2_KLEPN_Melnikov_2014,21,2,0.9787234042553191,0.2895560703757524,zero_shot,0.5569767441860465,0.6965116279069767,1.0,1.0,1.0,0.4934210526315789
KKA2_KLEPN_Melnikov_2014,21,3,0.9787234042553191,0.32069690392081035,supervised,0.6835164835164834,0.6653846153846155,0.0,0.0,1.0,0.4883720930232558
KKA2_KLEPN_Melnikov_2014,22,1,1.0,0.09760171144831677,zero_shot,0.6000000000000001,0.7209302325581395,0.0,1.0,0.0,0.4788273615635179
KKA2_KLEPN_Melnikov_2014,22,2,0.967741935483871,0.2700512903177855,zero_shot,0.5883720930232559,0.6151162790697675,1.0,3.0,1.0,0.48355263157894735
KKA2_KLEPN_Melnikov_2014,22,3,0.967741935483871,0.30268653637005993,supervised,0.6664835164835164,0.589010989010989,1.0,1.0,1.0,0.47840531561461797
KKA2_KLEPN_Melnikov_2014,23,1,1.0,-0.04226628950822239,zero_shot,0.5395348837209302,0.6186046511627907,0.0,1.0,0.0,0.48859934853420195
KKA2_KLEPN_Melnikov_2014,23,2,0.9787234042553191,0.1976903255531047,zero_shot,0.39186046511627903,0.7406976744186047,1.0,1.0,1.0,0.4934210526315789
KKA2_KLEPN_Melnikov_2014,23,3,0.9787234042553191,0.2708254777875665,zero_shot,0.6082417582417582,0.7049450549450549,1.0,0.0,1.0,0.4883720930232558
KKA2_KLEPN_Melnikov_2014,24,1,1.0,0.27671242566373677,zero_shot,0.2837209302325582,0.6558139534883721,0.0,0.0,0.0,0.4788273615635179
KKA2_KLEPN_Melnikov_2014,24,2,0.9894736842105263,0.3173254754379218,zero_shot,0.3569767441860465,0.6034883720930233,1.0,1.0,1.0,0.48355263157894735
KKA2_KLEPN_Melnikov_2014,24,3,0.9787234042553191,0.32456658754938794,zero_shot,0.5467032967032968,0.5835164835164836,1.0,0.0,1.0,0.47840531561461797
KKA2_KLEPN_Melnikov_2014,25,1,1.0,0.20035030263177572,zero_shot,0.6046511627906976,0.8651162790697675,0.0,0.0,0.0,0.48859934853420195
KKA2_KLEPN_Melnikov_2014,25,2,0.967741935483871,0.28769186171496053,zero_shot,0.4860465116279071,0.6976744186046512,1.0,2.0,1.0,0.4934210526315789
KKA2_KLEPN_Melnikov_2014,25,3,0.9787234042553191,0.3117520032428463,zero_shot,0.6527472527472528,0.665934065934066,1.0,0.0,1.0,0.4883720930232558
KKA2_KLEPN_Melnikov_2014,26,1,0.9894736842105263,0.22354198967517455,zero_shot,0.4651162790697675,0.6976744186046512,0.0,2.0,0.0,0.48859934853420195
