assay,seed,round,n_seen,rule,chosen,best_action,got,best,regret
RASH_HUMAN_Bandaru_2017,8,1,48,enrich@1.0,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,8,1,48,auroc@0.55,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,8,1,48,auroc@0.60,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,8,1,48,auroc@0.65,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,8,1,48,spearman@0.20,esm2_wtm,esm2_wtm,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,8,2,96,enrich@1.5,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,8,2,96,enrich@1.0,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,8,2,96,auroc@0.55,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,8,2,96,auroc@0.60,explore,supervised,0.4897959183673469,2.0,1.510204081632653
RASH_HUMAN_Bandaru_2017,8,2,96,auroc@0.65,explore,supervised,0.4897959183673469,2.0,1.510204081632653
RASH_HUMAN_Bandaru_2017,8,2,96,spearman@0.20,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,8,3,144,enrich@1.5,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,8,3,144,enrich@1.0,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,8,3,144,auroc@0.55,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,8,3,144,auroc@0.60,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,8,3,144,auroc@0.65,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,8,3,144,spearman@0.20,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,9,0,0,enrich@1.5,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,9,0,0,enrich@1.0,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,9,0,0,auroc@0.55,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,9,0,0,auroc@0.60,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,9,0,0,auroc@0.65,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,9,0,0,spearman@0.20,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,9,1,48,enrich@1.5,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,9,1,48,enrich@1.0,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,9,1,48,auroc@0.55,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,9,1,48,auroc@0.60,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,9,1,48,auroc@0.65,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,9,1,48,spearman@0.20,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,9,2,96,enrich@1.5,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,9,2,96,enrich@1.0,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,9,2,96,auroc@0.55,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,9,2,96,auroc@0.60,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,9,2,96,auroc@0.65,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,9,2,96,spearman@0.20,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,9,3,144,enrich@1.5,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,9,3,144,enrich@1.0,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,9,3,144,auroc@0.55,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,9,3,144,auroc@0.60,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,9,3,144,auroc@0.65,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,9,3,144,spearman@0.20,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,10,0,0,enrich@1.5,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,10,0,0,enrich@1.0,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,10,0,0,auroc@0.55,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,10,0,0,auroc@0.60,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,10,0,0,auroc@0.65,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,10,0,0,spearman@0.20,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,10,1,48,enrich@1.5,explore,supervised,0.48217757615035645,3.0,2.5178224238496436
RASH_HUMAN_Bandaru_2017,10,1,48,enrich@1.0,explore,supervised,0.48217757615035645,3.0,2.5178224238496436
RASH_HUMAN_Bandaru_2017,10,1,48,auroc@0.55,supervised,supervised,3.0,3.0,0.0
RASH_HUMAN_Bandaru_2017,10,1,48,auroc@0.60,supervised,supervised,3.0,3.0,0.0
RASH_HUMAN_Bandaru_2017,10,1,48,auroc@0.65,explore,supervised,0.48217757615035645,3.0,2.5178224238496436
RASH_HUMAN_Bandaru_2017,10,1,48,spearman@0.20,esm2_wtm,supervised,1.0,3.0,2.0
RASH_HUMAN_Bandaru_2017,10,2,96,enrich@1.5,explore,supervised,0.4739960500329164,2.0,1.5260039499670837
RASH_HUMAN_Bandaru_2017,10,2,96,enrich@1.0,explore,supervised,0.4739960500329164,2.0,1.5260039499670837
RASH_HUMAN_Bandaru_2017,10,2,96,auroc@0.55,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,10,2,96,auroc@0.60,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,10,2,96,auroc@0.65,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,10,2,96,spearman@0.20,esm2_wtm,supervised,1.0,2.0,1.0
RASH_HUMAN_Bandaru_2017,10,3,144,enrich@1.5,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,10,3,144,enrich@1.0,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,10,3,144,auroc@0.55,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,10,3,144,auroc@0.60,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,10,3,144,auroc@0.65,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,10,3,144,spearman@0.20,esm2_wtm,esm2_wtm,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,11,0,0,enrich@1.5,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,11,0,0,enrich@1.0,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,11,0,0,auroc@0.55,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,11,0,0,auroc@0.60,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,11,0,0,auroc@0.65,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,11,0,0,spearman@0.20,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,11,1,48,enrich@1.5,esm2_wtm,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,11,1,48,enrich@1.0,esm2_wtm,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,11,1,48,auroc@0.55,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,11,1,48,auroc@0.60,explore,supervised,0.48217757615035645,1.0,0.5178224238496436
RASH_HUMAN_Bandaru_2017,11,1,48,auroc@0.65,explore,supervised,0.48217757615035645,1.0,0.5178224238496436
RASH_HUMAN_Bandaru_2017,11,1,48,spearman@0.20,esm2_wtm,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,11,2,96,enrich@1.5,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,11,2,96,enrich@1.0,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,11,2,96,auroc@0.55,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,11,2,96,auroc@0.60,explore,supervised,0.4739960500329164,2.0,1.5260039499670837
RASH_HUMAN_Bandaru_2017,11,2,96,auroc@0.65,explore,supervised,0.4739960500329164,2.0,1.5260039499670837
RASH_HUMAN_Bandaru_2017,11,2,96,spearman@0.20,esm2_wtm,supervised,0.0,2.0,2.0
RASH_HUMAN_Bandaru_2017,11,3,144,enrich@1.5,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,11,3,144,enrich@1.0,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,11,3,144,auroc@0.55,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,11,3,144,auroc@0.60,explore,supervised,0.44949832775919735,2.0,1.5505016722408027
RASH_HUMAN_Bandaru_2017,11,3,144,auroc@0.65,explore,supervised,0.44949832775919735,2.0,1.5505016722408027
RASH_HUMAN_Bandaru_2017,11,3,144,spearman@0.20,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,12,0,0,enrich@1.5,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,12,0,0,enrich@1.0,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,12,0,0,auroc@0.55,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,12,0,0,auroc@0.60,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,12,0,0,auroc@0.65,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,12,0,0,spearman@0.20,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,12,1,48,enrich@1.5,esm2_wtm,esm2_wtm,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,12,1,48,enrich@1.0,esm2_wtm,esm2_wtm,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,12,1,48,auroc@0.55,esm2_wtm,esm2_wtm,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,12,1,48,auroc@0.60,esm2_wtm,esm2_wtm,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,12,1,48,auroc@0.65,esm2_wtm,esm2_wtm,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,12,1,48,spearman@0.20,esm2_wtm,esm2_wtm,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,12,2,96,enrich@1.5,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,12,2,96,enrich@1.0,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,12,2,96,auroc@0.55,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,12,2,96,auroc@0.60,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,12,2,96,auroc@0.65,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,12,2,96,spearman@0.20,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,12,3,144,enrich@1.5,supervised,explore,0.0,0.44949832775919735,0.44949832775919735
RASH_HUMAN_Bandaru_2017,12,3,144,enrich@1.0,supervised,explore,0.0,0.44949832775919735,0.44949832775919735
RASH_HUMAN_Bandaru_2017,12,3,144,auroc@0.55,supervised,explore,0.0,0.44949832775919735,0.44949832775919735
RASH_HUMAN_Bandaru_2017,12,3,144,auroc@0.60,supervised,explore,0.0,0.44949832775919735,0.44949832775919735
RASH_HUMAN_Bandaru_2017,12,3,144,auroc@0.65,supervised,explore,0.0,0.44949832775919735,0.44949832775919735
RASH_HUMAN_Bandaru_2017,12,3,144,spearman@0.20,supervised,explore,0.0,0.44949832775919735,0.44949832775919735
RASH_HUMAN_Bandaru_2017,13,0,0,enrich@1.5,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,13,0,0,enrich@1.0,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,13,0,0,auroc@0.55,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,13,0,0,auroc@0.60,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,13,0,0,auroc@0.65,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,13,0,0,spearman@0.20,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,13,1,48,enrich@1.5,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,13,1,48,enrich@1.0,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,13,1,48,auroc@0.55,esm2_wtm,esm2_wtm,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,13,1,48,auroc@0.60,esm2_wtm,esm2_wtm,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,13,1,48,auroc@0.65,explore,esm2_wtm,0.48217757615035645,1.0,0.5178224238496436
RASH_HUMAN_Bandaru_2017,13,1,48,spearman@0.20,esm2_wtm,esm2_wtm,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,13,2,96,enrich@1.5,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,13,2,96,enrich@1.0,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,13,2,96,auroc@0.55,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,13,2,96,auroc@0.60,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,13,2,96,auroc@0.65,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,13,2,96,spearman@0.20,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,13,3,144,enrich@1.5,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,13,3,144,enrich@1.0,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,13,3,144,auroc@0.55,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,13,3,144,auroc@0.60,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,13,3,144,auroc@0.65,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,13,3,144,spearman@0.20,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,14,0,0,enrich@1.5,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,14,0,0,enrich@1.0,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,14,0,0,auroc@0.55,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,14,0,0,auroc@0.60,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,14,0,0,auroc@0.65,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,14,0,0,spearman@0.20,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,14,1,48,enrich@1.5,esm2_wtm,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,14,1,48,enrich@1.0,esm2_wtm,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,14,1,48,auroc@0.55,explore,supervised,0.4666234607906675,1.0,0.5333765392093325
RASH_HUMAN_Bandaru_2017,14,1,48,auroc@0.60,explore,supervised,0.4666234607906675,1.0,0.5333765392093325
RASH_HUMAN_Bandaru_2017,14,1,48,auroc@0.65,explore,supervised,0.4666234607906675,1.0,0.5333765392093325
RASH_HUMAN_Bandaru_2017,14,1,48,spearman@0.20,esm2_wtm,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,14,2,96,enrich@1.5,supervised,explore,0.0,0.45819618169848586,0.45819618169848586
RASH_HUMAN_Bandaru_2017,14,2,96,enrich@1.0,supervised,explore,0.0,0.45819618169848586,0.45819618169848586
RASH_HUMAN_Bandaru_2017,14,2,96,auroc@0.55,supervised,explore,0.0,0.45819618169848586,0.45819618169848586
RASH_HUMAN_Bandaru_2017,14,2,96,auroc@0.60,supervised,explore,0.0,0.45819618169848586,0.45819618169848586
RASH_HUMAN_Bandaru_2017,14,2,96,auroc@0.65,supervised,explore,0.0,0.45819618169848586,0.45819618169848586
RASH_HUMAN_Bandaru_2017,14,2,96,spearman@0.20,supervised,explore,0.0,0.45819618169848586,0.45819618169848586
RASH_HUMAN_Bandaru_2017,14,3,144,enrich@1.5,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,14,3,144,enrich@1.0,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,14,3,144,auroc@0.55,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,14,3,144,auroc@0.60,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,14,3,144,auroc@0.65,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,14,3,144,spearman@0.20,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,15,0,0,enrich@1.5,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,15,0,0,enrich@1.0,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,15,0,0,auroc@0.55,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,15,0,0,auroc@0.60,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,15,0,0,auroc@0.65,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,15,0,0,spearman@0.20,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,15,1,48,enrich@1.5,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,15,1,48,enrich@1.0,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,15,1,48,auroc@0.55,esm2_wtm,esm2_wtm,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,15,1,48,auroc@0.60,esm2_wtm,esm2_wtm,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,15,1,48,auroc@0.65,esm2_wtm,esm2_wtm,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,15,1,48,spearman@0.20,esm2_wtm,esm2_wtm,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,15,2,96,enrich@1.5,explore,supervised,0.4897959183673469,2.0,1.510204081632653
RASH_HUMAN_Bandaru_2017,15,2,96,enrich@1.0,explore,supervised,0.4897959183673469,2.0,1.510204081632653
RASH_HUMAN_Bandaru_2017,15,2,96,auroc@0.55,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,15,2,96,auroc@0.60,explore,supervised,0.4897959183673469,2.0,1.510204081632653
RASH_HUMAN_Bandaru_2017,15,2,96,auroc@0.65,explore,supervised,0.4897959183673469,2.0,1.510204081632653
RASH_HUMAN_Bandaru_2017,15,2,96,spearman@0.20,supervised,supervised,2.0,2.0,0.0
RASH_HUMAN_Bandaru_2017,15,3,144,enrich@1.5,explore,supervised,0.49765886287625416,1.0,0.5023411371237458
RASH_HUMAN_Bandaru_2017,15,3,144,enrich@1.0,explore,supervised,0.49765886287625416,1.0,0.5023411371237458
RASH_HUMAN_Bandaru_2017,15,3,144,auroc@0.55,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,15,3,144,auroc@0.60,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,15,3,144,auroc@0.65,explore,supervised,0.49765886287625416,1.0,0.5023411371237458
RASH_HUMAN_Bandaru_2017,15,3,144,spearman@0.20,esm2_wtm,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,16,0,0,enrich@1.5,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,16,0,0,enrich@1.0,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,16,0,0,auroc@0.55,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,16,0,0,auroc@0.60,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,16,0,0,auroc@0.65,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,16,0,0,spearman@0.20,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,16,1,48,enrich@1.5,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,16,1,48,enrich@1.0,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,16,1,48,auroc@0.55,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,16,1,48,auroc@0.60,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,16,1,48,auroc@0.65,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,16,1,48,spearman@0.20,esm2_wtm,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,16,2,96,enrich@1.5,explore,supervised,0.4739960500329164,1.0,0.5260039499670837
RASH_HUMAN_Bandaru_2017,16,2,96,enrich@1.0,explore,supervised,0.4739960500329164,1.0,0.5260039499670837
RASH_HUMAN_Bandaru_2017,16,2,96,auroc@0.55,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,16,2,96,auroc@0.60,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,16,2,96,auroc@0.65,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,16,2,96,spearman@0.20,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,16,3,144,enrich@1.5,explore,esm2_wtm,0.4816053511705686,1.0,0.5183946488294314
RASH_HUMAN_Bandaru_2017,16,3,144,enrich@1.0,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,16,3,144,auroc@0.55,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,16,3,144,auroc@0.60,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,16,3,144,auroc@0.65,explore,esm2_wtm,0.4816053511705686,1.0,0.5183946488294314
RASH_HUMAN_Bandaru_2017,16,3,144,spearman@0.20,supervised,esm2_wtm,0.0,1.0,1.0
RASH_HUMAN_Bandaru_2017,17,0,0,enrich@1.5,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,17,0,0,enrich@1.0,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,17,0,0,auroc@0.55,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,17,0,0,auroc@0.60,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,17,0,0,auroc@0.65,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,17,0,0,spearman@0.20,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,17,1,48,enrich@1.5,esm2_wtm,supervised,1.0,3.0,2.0
RASH_HUMAN_Bandaru_2017,17,1,48,enrich@1.0,esm2_wtm,supervised,1.0,3.0,2.0
RASH_HUMAN_Bandaru_2017,17,1,48,auroc@0.55,esm2_wtm,supervised,1.0,3.0,2.0
RASH_HUMAN_Bandaru_2017,17,1,48,auroc@0.60,esm2_wtm,supervised,1.0,3.0,2.0
RASH_HUMAN_Bandaru_2017,17,1,48,auroc@0.65,esm2_wtm,supervised,1.0,3.0,2.0
RASH_HUMAN_Bandaru_2017,17,1,48,spearman@0.20,esm2_wtm,supervised,1.0,3.0,2.0
RASH_HUMAN_Bandaru_2017,17,2,96,enrich@1.5,supervised,supervised,4.0,4.0,0.0
RASH_HUMAN_Bandaru_2017,17,2,96,enrich@1.0,supervised,supervised,4.0,4.0,0.0
RASH_HUMAN_Bandaru_2017,17,2,96,auroc@0.55,supervised,supervised,4.0,4.0,0.0
RASH_HUMAN_Bandaru_2017,17,2,96,auroc@0.60,supervised,supervised,4.0,4.0,0.0
RASH_HUMAN_Bandaru_2017,17,2,96,auroc@0.65,supervised,supervised,4.0,4.0,0.0
RASH_HUMAN_Bandaru_2017,17,2,96,spearman@0.20,esm2_wtm,supervised,0.0,4.0,4.0
RASH_HUMAN_Bandaru_2017,17,3,144,enrich@1.5,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,17,3,144,enrich@1.0,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,17,3,144,auroc@0.55,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,17,3,144,auroc@0.60,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,17,3,144,auroc@0.65,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,17,3,144,spearman@0.20,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,18,0,0,enrich@1.5,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,18,0,0,enrich@1.0,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,18,0,0,auroc@0.55,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,18,0,0,auroc@0.60,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,18,0,0,auroc@0.65,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,18,0,0,spearman@0.20,explore,explore,0.47479259731971923,0.47479259731971923,0.0
RASH_HUMAN_Bandaru_2017,18,1,48,enrich@1.5,supervised,supervised,1.0,1.0,0.0
RASH_HUMAN_Bandaru_2017,18,1,48,enrich@1.0,supervised,supervised,1.0,1.0,0.0
