assay,seed,round,n_seen,rule,chosen,best_action,got,best,regret
ESTA_BACSU_Nutschel_2020,17,3,144,spearman@0.20,supervised,supervised,1.0,1.0,0.0
ESTA_BACSU_Nutschel_2020,18,0,0,enrich@1.5,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,18,0,0,enrich@1.0,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,18,0,0,auroc@0.55,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,18,0,0,auroc@0.60,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,18,0,0,auroc@0.65,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,18,0,0,spearman@0.20,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,18,1,48,enrich@1.5,supervised,esm2_wtm,0.0,2.0,2.0
ESTA_BACSU_Nutschel_2020,18,1,48,enrich@1.0,supervised,esm2_wtm,0.0,2.0,2.0
ESTA_BACSU_Nutschel_2020,18,1,48,auroc@0.55,explore,esm2_wtm,0.4971751412429379,2.0,1.502824858757062
ESTA_BACSU_Nutschel_2020,18,1,48,auroc@0.60,explore,esm2_wtm,0.4971751412429379,2.0,1.502824858757062
ESTA_BACSU_Nutschel_2020,18,1,48,auroc@0.65,explore,esm2_wtm,0.4971751412429379,2.0,1.502824858757062
ESTA_BACSU_Nutschel_2020,18,1,48,spearman@0.20,supervised,esm2_wtm,0.0,2.0,2.0
ESTA_BACSU_Nutschel_2020,18,2,96,enrich@1.5,explore,supervised,0.5086705202312138,3.0,2.491329479768786
ESTA_BACSU_Nutschel_2020,18,2,96,enrich@1.0,explore,supervised,0.5086705202312138,3.0,2.491329479768786
ESTA_BACSU_Nutschel_2020,18,2,96,auroc@0.55,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,18,2,96,auroc@0.60,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,18,2,96,auroc@0.65,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,18,2,96,spearman@0.20,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,18,3,144,enrich@1.5,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,18,3,144,enrich@1.0,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,18,3,144,auroc@0.55,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,18,3,144,auroc@0.60,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,18,3,144,auroc@0.65,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,18,3,144,spearman@0.20,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,19,0,0,enrich@1.5,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,19,0,0,enrich@1.0,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,19,0,0,auroc@0.55,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,19,0,0,auroc@0.60,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,19,0,0,auroc@0.65,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,19,0,0,spearman@0.20,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,19,1,48,enrich@1.5,esm2_wtm,supervised,2.0,3.0,1.0
ESTA_BACSU_Nutschel_2020,19,1,48,enrich@1.0,esm2_wtm,supervised,2.0,3.0,1.0
ESTA_BACSU_Nutschel_2020,19,1,48,auroc@0.55,esm2_wtm,supervised,2.0,3.0,1.0
ESTA_BACSU_Nutschel_2020,19,1,48,auroc@0.60,esm2_wtm,supervised,2.0,3.0,1.0
ESTA_BACSU_Nutschel_2020,19,1,48,auroc@0.65,esm2_wtm,supervised,2.0,3.0,1.0
ESTA_BACSU_Nutschel_2020,19,1,48,spearman@0.20,explore,supervised,0.4971751412429379,3.0,2.5028248587570623
ESTA_BACSU_Nutschel_2020,19,2,96,enrich@1.5,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,19,2,96,enrich@1.0,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,19,2,96,auroc@0.55,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,19,2,96,auroc@0.60,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,19,2,96,auroc@0.65,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,19,2,96,spearman@0.20,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,19,3,144,enrich@1.5,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,19,3,144,enrich@1.0,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,19,3,144,auroc@0.55,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,19,3,144,auroc@0.60,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,19,3,144,auroc@0.65,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,19,3,144,spearman@0.20,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,20,0,0,enrich@1.5,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,20,0,0,enrich@1.0,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,20,0,0,auroc@0.55,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,20,0,0,auroc@0.60,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,20,0,0,auroc@0.65,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,20,0,0,spearman@0.20,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,20,1,48,enrich@1.5,esm2_wtm,supervised,2.0,6.0,4.0
ESTA_BACSU_Nutschel_2020,20,1,48,enrich@1.0,esm2_wtm,supervised,2.0,6.0,4.0
ESTA_BACSU_Nutschel_2020,20,1,48,auroc@0.55,esm2_wtm,supervised,2.0,6.0,4.0
ESTA_BACSU_Nutschel_2020,20,1,48,auroc@0.60,esm2_wtm,supervised,2.0,6.0,4.0
ESTA_BACSU_Nutschel_2020,20,1,48,auroc@0.65,esm2_wtm,supervised,2.0,6.0,4.0
ESTA_BACSU_Nutschel_2020,20,1,48,spearman@0.20,esm2_wtm,supervised,2.0,6.0,4.0
ESTA_BACSU_Nutschel_2020,20,2,96,enrich@1.5,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,20,2,96,enrich@1.0,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,20,2,96,auroc@0.55,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,20,2,96,auroc@0.60,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,20,2,96,auroc@0.65,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,20,2,96,spearman@0.20,esm2_wtm,supervised,1.0,9.0,8.0
ESTA_BACSU_Nutschel_2020,20,3,144,enrich@1.5,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,20,3,144,enrich@1.0,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,20,3,144,auroc@0.55,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,20,3,144,auroc@0.60,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,20,3,144,auroc@0.65,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,20,3,144,spearman@0.20,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,21,0,0,enrich@1.5,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,21,0,0,enrich@1.0,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,21,0,0,auroc@0.55,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,21,0,0,auroc@0.60,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,21,0,0,auroc@0.65,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,21,0,0,spearman@0.20,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,21,1,48,enrich@1.5,supervised,supervised,7.0,7.0,0.0
ESTA_BACSU_Nutschel_2020,21,1,48,enrich@1.0,supervised,supervised,7.0,7.0,0.0
ESTA_BACSU_Nutschel_2020,21,1,48,auroc@0.55,supervised,supervised,7.0,7.0,0.0
ESTA_BACSU_Nutschel_2020,21,1,48,auroc@0.60,supervised,supervised,7.0,7.0,0.0
ESTA_BACSU_Nutschel_2020,21,1,48,auroc@0.65,supervised,supervised,7.0,7.0,0.0
ESTA_BACSU_Nutschel_2020,21,1,48,spearman@0.20,explore,supervised,0.4971751412429379,7.0,6.502824858757062
ESTA_BACSU_Nutschel_2020,21,2,96,enrich@1.5,supervised,supervised,6.0,6.0,0.0
ESTA_BACSU_Nutschel_2020,21,2,96,enrich@1.0,supervised,supervised,6.0,6.0,0.0
ESTA_BACSU_Nutschel_2020,21,2,96,auroc@0.55,supervised,supervised,6.0,6.0,0.0
ESTA_BACSU_Nutschel_2020,21,2,96,auroc@0.60,supervised,supervised,6.0,6.0,0.0
ESTA_BACSU_Nutschel_2020,21,2,96,auroc@0.65,supervised,supervised,6.0,6.0,0.0
ESTA_BACSU_Nutschel_2020,21,2,96,spearman@0.20,supervised,supervised,6.0,6.0,0.0
ESTA_BACSU_Nutschel_2020,21,3,144,enrich@1.5,supervised,supervised,1.0,1.0,0.0
ESTA_BACSU_Nutschel_2020,21,3,144,enrich@1.0,supervised,supervised,1.0,1.0,0.0
ESTA_BACSU_Nutschel_2020,21,3,144,auroc@0.55,supervised,supervised,1.0,1.0,0.0
ESTA_BACSU_Nutschel_2020,21,3,144,auroc@0.60,supervised,supervised,1.0,1.0,0.0
ESTA_BACSU_Nutschel_2020,21,3,144,auroc@0.65,supervised,supervised,1.0,1.0,0.0
ESTA_BACSU_Nutschel_2020,21,3,144,spearman@0.20,supervised,supervised,1.0,1.0,0.0
ESTA_BACSU_Nutschel_2020,22,0,0,enrich@1.5,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,22,0,0,enrich@1.0,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,22,0,0,auroc@0.55,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,22,0,0,auroc@0.60,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,22,0,0,auroc@0.65,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,22,0,0,spearman@0.20,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,22,1,48,enrich@1.5,esm2_wtm,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,22,1,48,enrich@1.0,esm2_wtm,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,22,1,48,auroc@0.55,esm2_wtm,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,22,1,48,auroc@0.60,esm2_wtm,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,22,1,48,auroc@0.65,esm2_wtm,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,22,1,48,spearman@0.20,esm2_wtm,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,22,2,96,enrich@1.5,supervised,supervised,6.0,6.0,0.0
ESTA_BACSU_Nutschel_2020,22,2,96,enrich@1.0,supervised,supervised,6.0,6.0,0.0
ESTA_BACSU_Nutschel_2020,22,2,96,auroc@0.55,supervised,supervised,6.0,6.0,0.0
ESTA_BACSU_Nutschel_2020,22,2,96,auroc@0.60,supervised,supervised,6.0,6.0,0.0
ESTA_BACSU_Nutschel_2020,22,2,96,auroc@0.65,supervised,supervised,6.0,6.0,0.0
ESTA_BACSU_Nutschel_2020,22,2,96,spearman@0.20,supervised,supervised,6.0,6.0,0.0
ESTA_BACSU_Nutschel_2020,22,3,144,enrich@1.5,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,22,3,144,enrich@1.0,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,22,3,144,auroc@0.55,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,22,3,144,auroc@0.60,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,22,3,144,auroc@0.65,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,22,3,144,spearman@0.20,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,23,0,0,enrich@1.5,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,23,0,0,enrich@1.0,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,23,0,0,auroc@0.55,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,23,0,0,auroc@0.60,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,23,0,0,auroc@0.65,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,23,0,0,spearman@0.20,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,23,1,48,enrich@1.5,esm2_wtm,esm2_wtm,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,23,1,48,enrich@1.0,esm2_wtm,esm2_wtm,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,23,1,48,auroc@0.55,esm2_wtm,esm2_wtm,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,23,1,48,auroc@0.60,esm2_wtm,esm2_wtm,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,23,1,48,auroc@0.65,esm2_wtm,esm2_wtm,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,23,1,48,spearman@0.20,esm2_wtm,esm2_wtm,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,23,2,96,enrich@1.5,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,23,2,96,enrich@1.0,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,23,2,96,auroc@0.55,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,23,2,96,auroc@0.60,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,23,2,96,auroc@0.65,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,23,2,96,spearman@0.20,esm2_wtm,supervised,1.0,9.0,8.0
ESTA_BACSU_Nutschel_2020,23,3,144,enrich@1.5,supervised,esm2_wtm,0.0,1.0,1.0
ESTA_BACSU_Nutschel_2020,23,3,144,enrich@1.0,supervised,esm2_wtm,0.0,1.0,1.0
ESTA_BACSU_Nutschel_2020,23,3,144,auroc@0.55,supervised,esm2_wtm,0.0,1.0,1.0
ESTA_BACSU_Nutschel_2020,23,3,144,auroc@0.60,supervised,esm2_wtm,0.0,1.0,1.0
ESTA_BACSU_Nutschel_2020,23,3,144,auroc@0.65,supervised,esm2_wtm,0.0,1.0,1.0
ESTA_BACSU_Nutschel_2020,23,3,144,spearman@0.20,supervised,esm2_wtm,0.0,1.0,1.0
ESTA_BACSU_Nutschel_2020,24,0,0,enrich@1.5,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,24,0,0,enrich@1.0,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,24,0,0,auroc@0.55,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,24,0,0,auroc@0.60,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,24,0,0,auroc@0.65,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,24,0,0,spearman@0.20,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,24,1,48,enrich@1.5,esm2_wtm,supervised,2.0,5.0,3.0
ESTA_BACSU_Nutschel_2020,24,1,48,enrich@1.0,esm2_wtm,supervised,2.0,5.0,3.0
ESTA_BACSU_Nutschel_2020,24,1,48,auroc@0.55,esm2_wtm,supervised,2.0,5.0,3.0
ESTA_BACSU_Nutschel_2020,24,1,48,auroc@0.60,esm2_wtm,supervised,2.0,5.0,3.0
ESTA_BACSU_Nutschel_2020,24,1,48,auroc@0.65,esm2_wtm,supervised,2.0,5.0,3.0
ESTA_BACSU_Nutschel_2020,24,1,48,spearman@0.20,supervised,supervised,5.0,5.0,0.0
ESTA_BACSU_Nutschel_2020,24,2,96,enrich@1.5,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,24,2,96,enrich@1.0,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,24,2,96,auroc@0.55,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,24,2,96,auroc@0.60,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,24,2,96,auroc@0.65,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,24,2,96,spearman@0.20,supervised,supervised,9.0,9.0,0.0
ESTA_BACSU_Nutschel_2020,24,3,144,enrich@1.5,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,24,3,144,enrich@1.0,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,24,3,144,auroc@0.55,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,24,3,144,auroc@0.60,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,24,3,144,auroc@0.65,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,24,3,144,spearman@0.20,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,25,0,0,enrich@1.5,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,25,0,0,enrich@1.0,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,25,0,0,auroc@0.55,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,25,0,0,auroc@0.60,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,25,0,0,auroc@0.65,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,25,0,0,spearman@0.20,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,25,1,48,enrich@1.5,supervised,supervised,8.0,8.0,0.0
ESTA_BACSU_Nutschel_2020,25,1,48,enrich@1.0,supervised,supervised,8.0,8.0,0.0
ESTA_BACSU_Nutschel_2020,25,1,48,auroc@0.55,esm2_wtm,supervised,2.0,8.0,6.0
ESTA_BACSU_Nutschel_2020,25,1,48,auroc@0.60,esm2_wtm,supervised,2.0,8.0,6.0
ESTA_BACSU_Nutschel_2020,25,1,48,auroc@0.65,esm2_wtm,supervised,2.0,8.0,6.0
ESTA_BACSU_Nutschel_2020,25,1,48,spearman@0.20,esm2_wtm,supervised,2.0,8.0,6.0
ESTA_BACSU_Nutschel_2020,25,2,96,enrich@1.5,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,25,2,96,enrich@1.0,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,25,2,96,auroc@0.55,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,25,2,96,auroc@0.60,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,25,2,96,auroc@0.65,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,25,2,96,spearman@0.20,supervised,supervised,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,25,3,144,enrich@1.5,supervised,esm2_wtm,0.0,1.0,1.0
ESTA_BACSU_Nutschel_2020,25,3,144,enrich@1.0,supervised,esm2_wtm,0.0,1.0,1.0
ESTA_BACSU_Nutschel_2020,25,3,144,auroc@0.55,supervised,esm2_wtm,0.0,1.0,1.0
ESTA_BACSU_Nutschel_2020,25,3,144,auroc@0.60,supervised,esm2_wtm,0.0,1.0,1.0
ESTA_BACSU_Nutschel_2020,25,3,144,auroc@0.65,supervised,esm2_wtm,0.0,1.0,1.0
ESTA_BACSU_Nutschel_2020,25,3,144,spearman@0.20,supervised,esm2_wtm,0.0,1.0,1.0
ESTA_BACSU_Nutschel_2020,26,0,0,enrich@1.5,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,26,0,0,enrich@1.0,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,26,0,0,auroc@0.55,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,26,0,0,auroc@0.60,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,26,0,0,auroc@0.65,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,26,0,0,spearman@0.20,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,26,1,48,enrich@1.5,explore,supervised,0.4971751412429379,4.0,3.5028248587570623
ESTA_BACSU_Nutschel_2020,26,1,48,enrich@1.0,explore,supervised,0.4971751412429379,4.0,3.5028248587570623
ESTA_BACSU_Nutschel_2020,26,1,48,auroc@0.55,explore,supervised,0.4971751412429379,4.0,3.5028248587570623
ESTA_BACSU_Nutschel_2020,26,1,48,auroc@0.60,explore,supervised,0.4971751412429379,4.0,3.5028248587570623
ESTA_BACSU_Nutschel_2020,26,1,48,auroc@0.65,explore,supervised,0.4971751412429379,4.0,3.5028248587570623
ESTA_BACSU_Nutschel_2020,26,1,48,spearman@0.20,explore,supervised,0.4971751412429379,4.0,3.5028248587570623
ESTA_BACSU_Nutschel_2020,26,2,96,enrich@1.5,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,26,2,96,enrich@1.0,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,26,2,96,auroc@0.55,esm2_wtm,supervised,2.0,3.0,1.0
ESTA_BACSU_Nutschel_2020,26,2,96,auroc@0.60,explore,supervised,0.5086705202312138,3.0,2.491329479768786
ESTA_BACSU_Nutschel_2020,26,2,96,auroc@0.65,explore,supervised,0.5086705202312138,3.0,2.491329479768786
ESTA_BACSU_Nutschel_2020,26,2,96,spearman@0.20,explore,supervised,0.5086705202312138,3.0,2.491329479768786
ESTA_BACSU_Nutschel_2020,26,3,144,enrich@1.5,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,26,3,144,enrich@1.0,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,26,3,144,auroc@0.55,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,26,3,144,auroc@0.60,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,26,3,144,auroc@0.65,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,26,3,144,spearman@0.20,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,27,0,0,enrich@1.5,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,27,0,0,enrich@1.0,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,27,0,0,auroc@0.55,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,27,0,0,auroc@0.60,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,27,0,0,auroc@0.65,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,27,0,0,spearman@0.20,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,27,1,48,enrich@1.5,explore,esm2_wtm,0.4519774011299435,2.0,1.5480225988700564
ESTA_BACSU_Nutschel_2020,27,1,48,enrich@1.0,explore,esm2_wtm,0.4519774011299435,2.0,1.5480225988700564
ESTA_BACSU_Nutschel_2020,27,1,48,auroc@0.55,supervised,esm2_wtm,0.0,2.0,2.0
ESTA_BACSU_Nutschel_2020,27,1,48,auroc@0.60,supervised,esm2_wtm,0.0,2.0,2.0
ESTA_BACSU_Nutschel_2020,27,1,48,auroc@0.65,supervised,esm2_wtm,0.0,2.0,2.0
ESTA_BACSU_Nutschel_2020,27,1,48,spearman@0.20,esm2_wtm,esm2_wtm,2.0,2.0,0.0
ESTA_BACSU_Nutschel_2020,27,2,96,enrich@1.5,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,27,2,96,enrich@1.0,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,27,2,96,auroc@0.55,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,27,2,96,auroc@0.60,supervised,supervised,3.0,3.0,0.0
ESTA_BACSU_Nutschel_2020,27,2,96,auroc@0.65,explore,supervised,0.4393063583815029,3.0,2.560693641618497
ESTA_BACSU_Nutschel_2020,27,2,96,spearman@0.20,esm2_wtm,supervised,1.0,3.0,2.0
ESTA_BACSU_Nutschel_2020,27,3,144,enrich@1.5,supervised,supervised,4.0,4.0,0.0
ESTA_BACSU_Nutschel_2020,27,3,144,enrich@1.0,supervised,supervised,4.0,4.0,0.0
ESTA_BACSU_Nutschel_2020,27,3,144,auroc@0.55,supervised,supervised,4.0,4.0,0.0
ESTA_BACSU_Nutschel_2020,27,3,144,auroc@0.60,supervised,supervised,4.0,4.0,0.0
ESTA_BACSU_Nutschel_2020,27,3,144,auroc@0.65,supervised,supervised,4.0,4.0,0.0
ESTA_BACSU_Nutschel_2020,27,3,144,spearman@0.20,esm2_wtm,supervised,1.0,4.0,3.0
ESTA_BACSU_Nutschel_2020,28,0,0,enrich@1.5,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,28,0,0,enrich@1.0,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,28,0,0,auroc@0.55,explore,explore,0.4861878453038674,0.4861878453038674,0.0
ESTA_BACSU_Nutschel_2020,28,0,0,auroc@0.60,explore,explore,0.4861878453038674,0.4861878453038674,0.0
